customer_id,age,region,income,monthly_minutes,monthly_data_gb,support_tickets,monthly_bill,outstanding_balance,churn
4279,56,West,52880,2503,14.44,6,158.99,194.4,0
4280,45,East,71753,249,7.66,8,54.64,438.89,1
4281,58,East,31561,1649,3.41,9,74.27,381.44,0
4282,52,North,83205,1427,12.04,1,64.75,169.99,0
4283,64,East,89810,1664,6.25,5,90.47,53.3,1
4284,65,North,94482,149,18.16,1,42.64,341.31,0
4285,35,North,99192,2611,9.11,8,175.65,68.23,0
4286,31,East,58330,1605,6.21,1,176.22,146.89,0
4287,52,South,46139,2602,11.98,5,100.2,250.18,0
4288,61,East,62977,434,3.17,7,134.05,339.94,1
4289,58,North,34983,1475,11.45,5,139.13,463.11,1
4290,24,South,69909,767,1.59,2,157.37,296.62,0
4291,58,North,94480,1772,12.33,4,118.52,335.71,0
4292,30,West,79029,2474,10.84,3,116.76,155.01,0
4293,35,East,51329,1115,10.65,0,137.32,343.65,0
4294,54,East,66734,435,13.84,4,149.52,218.9,0
4295,30,South,72837,765,1.37,9,88.94,428.47,0
4296,53,North,96786,180,9.46,4,86.16,196.23,0
4297,48,West,34758,2234,9.16,6,75.85,234.14,0
4298,19,North,97699,1899,9.47,6,123.3,216.29,1
4299,33,South,51832,357,19.61,1,91.23,405.56,0
4300,26,East,31868,1090,3.22,3,121.85,476.85,0
4301,26,North,80665,284,13.96,0,99.02,163.64,0
4302,55,West,71862,1815,8.34,4,172.24,237.51,0
4303,28,East,49728,2845,10.48,4,42.43,352.96,0
4304,39,North,69857,222,15.37,3,127.28,447.69,1
4305,50,North,58183,704,3.57,9,127.86,246.85,1
4306,53,North,48940,2662,15.39,6,95.23,54.45,0
4307,62,West,35280,1003,1.87,5,101.57,184.34,1
4308,40,East,32164,1637,9.92,9,166.02,275.18,0
4309,62,North,48405,2081,14.97,2,77.71,208.76,0
4310,62,North,32821,1494,4.25,1,178.14,93.28,0
4311,51,East,85090,2452,15.53,3,182.38,18.49,0
4312,26,East,52516,1408,3.75,8,140.61,343.7,0
4313,41,South,40473,2804,16.09,9,161.39,496.37,1
4314,25,South,76454,1965,9.64,4,134.2,459.6,0
4315,24,North,72530,2041,13.85,0,119.29,341.64,0
4316,53,East,99081,2409,18.39,2,194.34,420.76,0
4317,35,West,54798,1697,8.46,8,78.05,127.86,0
4318,20,North,30863,590,5.04,6,56.21,311.22,0
4319,45,East,46148,2885,17.41,2,78.87,30.3,0
4320,23,South,84459,1154,3.65,0,134.49,353.59,0
4321,61,South,96189,801,12.81,3,61.48,484.94,0
4322,61,North,38129,1391,18.5,8,184.5,430.4,0
4323,38,West,53118,2159,13.65,6,99.87,267.22,0
4324,45,South,30443,1314,4.32,4,174.49,394.37,0
4325,57,East,57041,1523,3.47,5,72.37,471.95,0
4326,18,South,51053,1660,5.42,0,83.24,108.01,0
4327,53,North,67204,2041,8.13,6,40.07,396.63,0
4328,38,North,72240,2238,3.6,4,73.82,134.92,0
4329,60,East,91102,699,16.06,6,113.35,438.47,0
4330,52,North,38291,1909,7.46,4,190.84,49.18,0
4331,30,East,46285,2448,18.75,4,96.11,89.11,1
4332,66,South,91589,1234,16.93,2,138.76,360.31,1
4333,27,South,43944,179,18.22,4,102.71,87.39,0
4334,61,South,84391,935,6.24,7,37.95,79.03,0
4335,64,South,31607,751,11.69,7,115.6,277.73,0
4336,27,North,32953,2580,6.77,1,41.21,417.49,0
4337,63,South,74941,516,5.51,0,180.23,134.23,0
4338,30,East,91683,1570,12.34,1,158.02,420.57,0
4339,54,East,41154,2165,16.45,6,94.37,403.98,0
4340,55,North,39047,1177,2.33,2,138.84,289.55,0
4341,41,South,44323,2003,5.88,7,49.04,323.28,1
4342,19,North,67693,845,4.5,3,149.43,20.22,0
4343,39,North,88730,2102,16.07,9,169.86,183.57,0
4344,34,North,56292,339,18.7,9,169.7,131.7,1
4345,53,West,75111,2993,2.06,7,78.33,75,0
4346,31,North,69491,2044,7.89,1,74.84,194.83,1
4347,27,North,79336,2565,18.33,4,118.64,177.45,0
4348,52,North,46905,955,7.22,5,194.52,364.45,1
4349,42,North,60273,2746,14.4,0,186.49,299.05,1
4350,20,East,56234,1896,2.46,0,91.14,456.55,0
4351,64,North,96538,1871,9.17,8,162.57,72.7,1
4352,55,North,62573,519,10.31,4,186.62,29.87,0
4353,34,East,94320,2363,15.27,3,74.36,267.3,0
4354,29,South,41330,808,6.13,0,171.15,0.51,0
4355,69,East,71353,2698,5.65,2,75.54,393.86,0
4356,41,East,46011,1767,6.41,3,88.36,252.99,0
4357,46,North,90985,1453,11.34,4,63.8,244.03,0
4358,60,East,47044,2135,17.58,9,116.2,181.25,1
4359,42,North,68292,2980,16.7,4,173.36,187.49,0
4360,53,East,35250,779,1.63,9,119.77,215.57,1
4361,43,South,53289,586,17.64,7,50.98,8.02,0
4362,55,North,63087,722,2.35,2,72.8,41.77,0
4363,18,East,66368,1538,8.6,6,125.69,252.52,0
4364,37,West,91040,318,15.43,5,129.14,75.06,1
4365,45,West,88900,2868,2.09,9,128.07,389.38,1
4366,33,East,45494,2528,1.29,9,43.09,137.24,0
4367,64,South,75166,2234,6.93,9,158.13,48.95,0
4368,34,North,55333,1584,14.73,5,184.6,117.6,0
4369,57,North,63050,2962,10.67,9,116.79,178.55,0
4370,45,South,78070,2558,8.63,8,152.2,17.66,0
4371,29,South,35166,790,16.35,6,185.38,70.84,0
4372,44,West,37121,2129,15.45,6,139.25,161.92,0
4373,59,South,44677,1112,15.83,0,144.64,155.24,0
4374,64,South,86561,2672,9.46,0,152.64,400.19,0
4375,47,South,67664,546,0.88,8,74.29,421.63,0
4376,58,West,31293,2447,3.86,8,129.06,96.71,0
4377,51,East,52443,2555,14.96,9,173.17,61.97,0
4378,54,East,79212,474,15.19,2,80.35,317.08,0
4379,23,South,42559,2380,19.46,7,182.52,402.31,1
4380,24,West,95231,2022,4.21,8,135.46,481.86,0
4381,49,North,69044,737,2.9,0,101.94,3.4,1
4382,49,West,51747,1870,3.21,2,135.94,206.84,0
4383,42,East,60129,2797,4.1,5,98.32,366.99,1
4384,50,South,30037,2333,10.81,3,172.47,414.28,0
4385,24,South,78503,2225,19.52,7,111.99,31.14,1
4386,69,East,58207,1604,11.99,8,183.21,340.31,0
4387,29,North,63241,293,10.69,6,116.67,144.47,0
4388,33,West,30058,1499,13.63,0,142.26,37.3,0
4389,33,South,98172,2434,1.94,1,199.62,244.55,0
4390,60,South,44834,1605,16.4,0,54.98,79.08,0
4391,53,North,57190,1846,13.11,8,155.24,368.5,1
4392,30,South,51383,349,3.84,3,53.61,370.63,0
4393,24,South,54660,1324,12.8,9,172.61,421.03,0
4394,53,South,32674,635,12.13,7,131.4,188.78,1
4395,64,East,52820,2447,1.76,4,189.49,6.65,0
4396,68,South,55666,1206,5.71,4,177.21,129.87,0
4397,26,West,73794,2956,8.12,4,42.73,233.91,1
4398,49,East,32076,557,5.28,4,53.34,347.01,0
4399,28,West,94854,2838,5.24,2,132.2,191.02,0
4400,25,North,82342,1487,11.67,5,118.11,268.02,1
4401,50,South,67555,2865,9.68,0,58.66,262.13,0
4402,40,South,85208,139,13.51,7,51.99,82.49,0
4403,42,East,62406,1639,19.15,3,125.88,311.52,0
4404,25,West,91572,2255,13.38,5,38.32,219.63,0
4405,62,North,70262,360,11.85,1,178.54,403.96,0
4406,39,North,53216,1741,17.03,1,167.2,345.31,1
4407,21,West,98117,1347,12.83,7,163.51,55.73,1
4408,57,North,60284,2673,3.73,0,32.72,244.38,0
4409,20,East,50171,2857,6.64,7,38.1,351.25,0
4410,46,East,44333,225,14.8,9,123.47,43.51,0
4411,58,West,60535,1329,14.9,9,199.05,396.25,0
4412,46,North,63700,1406,19.75,0,88.19,111,1
4413,51,North,71516,2201,12.73,8,88.54,251.54,1
4414,51,East,45577,2493,18.04,0,52.83,470.28,1
4415,45,West,45015,235,1.56,3,144.64,285.67,0
4416,30,South,51236,2477,11.54,8,139.94,212.03,0
4417,32,South,96640,1559,18.44,0,47.22,3.4,0
4418,40,East,75704,235,6.1,8,109.46,66.71,0
4419,61,West,72369,912,3.52,7,143.4,289.33,0
4420,43,West,33646,951,7.33,4,113.9,246.91,1
4421,21,West,55906,1844,15.95,5,144.64,181.91,0
4422,43,North,77728,2038,2.15,4,168.77,461.61,0
4423,57,North,44878,970,12.21,3,146.59,166.24,0
4424,26,East,39145,1572,3.14,9,134.74,268.58,1
4425,22,West,48226,734,8.99,3,175.11,284.36,1
4426,49,North,32802,1751,19.34,9,183.1,263.73,0
4427,37,North,54119,768,4.31,7,96.11,238.79,1
4428,67,West,93560,1393,1.16,7,59.45,168.53,0
4429,28,North,87353,368,8.83,8,169.04,454.38,0
4430,32,South,92126,960,11.77,2,66.34,225.4,0
4431,49,East,81712,581,6.3,9,187.92,264.22,0
4432,45,East,82189,1361,11.06,7,33.89,328.24,0
4433,39,East,87784,2432,19.09,2,186.62,33.83,0
4434,58,South,98285,202,6.58,1,130.16,390.64,0
4435,34,East,72949,1553,6.53,1,161.71,256.25,0
4436,43,East,64129,891,9.91,8,97.74,328.59,0
4437,61,East,54512,1777,10.55,3,198.59,386.01,1
4438,24,East,93554,338,0.53,4,68.68,437.05,0
4439,59,North,32064,2888,12.51,1,74.94,196.11,0
4440,43,North,81567,2792,19.95,8,38.74,405.71,0
4441,42,North,60011,1688,6.19,6,189.88,129.42,0
4442,27,North,40960,981,12.8,2,107.52,330.17,0
4443,62,East,88920,2754,0.59,5,144.72,51.35,0
4444,36,West,51387,2335,12.28,6,146.86,10.02,0
4445,28,East,45324,987,9.22,5,178.67,47.88,1
4446,30,West,93960,1379,10.84,9,143.04,159.69,0
4447,25,South,62628,1023,11.11,9,125.54,15.55,1
4448,57,South,77452,893,3.95,5,150.75,315.25,0
4449,21,South,71098,2677,15.51,7,157.67,158.27,0
4450,64,North,69235,775,11.33,7,61.61,368.19,0
4451,48,North,57949,2539,5.77,4,48.64,22.96,0
4452,45,East,52821,1781,18.78,3,42.72,108.35,0
4453,28,West,52032,1591,0.75,4,93.59,204,0
4454,60,North,45303,1949,14.66,8,114.66,191.33,0
4455,18,North,42303,1376,7.93,9,134.66,65.5,0
4456,66,West,80701,771,10.69,5,192.87,497.07,0
4457,64,North,80511,2613,6.18,2,86.23,142.22,0
4458,69,West,48280,938,6.76,2,159.35,360.52,0
4459,55,East,69427,1412,0.8,0,120.33,110.01,0
4460,41,West,36967,1173,14.73,4,67.42,438.93,1
4461,64,South,36661,103,14.36,5,134.6,193.88,0
4462,48,East,96046,1754,13.26,7,194.42,450.45,0
4463,58,South,65200,2999,17.62,8,51.13,170.92,0
4464,63,East,97442,2008,18.07,6,116.24,4.32,0
4465,67,South,91671,1993,11.35,0,38.77,258.51,0
4466,43,North,88168,2022,13.85,6,84.61,262.39,0
4467,66,East,78322,1385,0.71,9,135.5,59.92,1
4468,67,East,67696,634,17,8,172.98,117.48,0
4469,22,West,68892,1184,16.42,3,154.16,391.75,0
4470,37,East,45583,1479,0.89,6,108.69,18.38,0
4471,69,East,85215,745,11.09,8,184.57,244.76,0
4472,58,North,54853,123,18.18,0,81.46,265.2,0
4473,28,East,36109,1416,4.04,9,158.18,344.36,0
4474,50,East,89757,656,7.38,8,110.58,18.73,0
4475,67,West,36659,2838,6.96,3,182.77,292.82,0
4476,55,West,31238,455,7.44,7,165.56,1.55,0
4477,44,North,45064,2107,1.32,2,183.25,132.59,0
4478,51,West,61115,969,5.94,1,66.42,249.84,0
4479,32,North,61952,674,6.25,7,143.59,455.64,1
4480,49,South,35620,128,17.38,7,155.54,63.29,0
4481,38,East,74258,2504,7.37,2,156.21,84.64,0
4482,63,North,34470,464,9.22,7,115.68,334.63,0
4483,22,East,52003,2755,7.92,5,31.91,187.43,1
4484,23,North,57571,508,2.85,9,74.44,311.71,0
4485,55,North,54668,1414,19.81,8,84.96,498.73,0
4486,39,East,62046,2714,16.6,9,174.85,493.44,0
4487,35,East,35397,1276,11.05,5,172.95,176.86,0
4488,31,West,52233,318,9.79,7,47.8,251.96,0
4489,27,East,90308,2320,13.16,1,191.47,452.35,0
4490,63,East,99726,707,6.87,0,61.02,46.08,0
4491,30,South,93219,1135,1.48,9,100.44,226.15,1
4492,48,North,31130,1639,8.38,9,66.58,188.79,1
4493,47,North,44071,957,19.69,1,176.26,147.44,0
4494,20,East,32118,1702,4.06,3,157.4,497.1,0
4495,47,East,30663,2804,10.79,9,90.1,366.77,1
4496,23,South,92408,1068,0.67,8,145.92,194.37,1
4497,46,East,81786,1600,2.88,6,61.34,414.51,1
4498,25,East,49158,1205,11.95,8,94.99,244.83,0
4499,61,North,61087,1740,6.3,8,94.11,436.41,0
4500,62,North,83121,1816,18.16,8,70.45,133.19,0
4501,60,West,49874,2588,8.42,7,178.97,111.8,1
4502,61,East,70821,716,4.56,5,145.4,123.64,0
4503,50,West,90582,325,11.14,9,77.59,269.24,0
4504,34,North,52787,2518,16,6,71.16,145.66,0
4505,65,West,94703,127,0.88,1,33.05,73.56,0
4506,28,North,51705,1094,10.36,0,88.92,497.31,1
4507,30,North,99381,115,15.58,4,119.55,450.22,0
4508,67,West,74653,432,2.52,7,77.21,317.51,0
4509,28,North,62252,582,18.1,2,149.08,445.77,1
4510,48,East,92185,665,5.66,6,100,467.73,0
4511,45,North,71538,2261,3.83,4,83.77,338.05,1
4512,61,East,50343,2185,11.99,9,189.64,259.34,0
4513,23,West,71232,553,3.91,7,74.68,441,0
4514,58,South,83106,2889,13.75,5,97.7,283.9,0
4515,33,East,83079,265,10.06,5,94.99,63.4,0
4516,21,North,55028,2841,2.64,6,71,183.43,0
4517,52,East,72135,2352,18.29,6,66.97,222.96,1
4518,65,South,61066,977,13.63,3,81.4,467.68,0
4519,43,North,50910,344,11.15,9,176.92,329.59,0
4520,29,South,37141,1994,7.8,9,160.4,437.64,1
4521,28,North,75950,1456,3.13,9,145.77,378.8,0
4522,54,West,85723,1042,14.3,7,107.71,154.93,0
4523,42,South,46225,2968,16.37,5,116.32,359.35,0
4524,35,North,62959,2654,2.95,7,75.41,97.65,0
4525,36,South,79192,2052,10.14,6,42.63,204.07,0
4526,40,South,40051,1382,9.95,0,86.28,403.05,1
4527,55,East,33449,1845,7.32,3,114.25,305.96,0
4528,35,West,71095,509,15.89,6,39.74,412.71,0
4529,43,South,59190,2457,2.44,8,45,127.35,0
4530,23,West,56141,2215,4.5,1,74.71,374.87,0
4531,21,East,53908,2261,0.53,4,92.4,101.16,0
4532,61,North,62322,2367,7.77,8,96.86,272.65,0
4533,68,East,80710,2367,6.18,8,50.04,216.77,1
4534,46,East,44012,1596,17.41,5,68.39,278.24,0
4535,51,East,64889,2877,15.04,6,74.48,67.77,0
4536,34,West,47412,2896,2.15,8,41.5,180.61,1
4537,60,South,54657,485,14.95,9,85.44,333.45,0
4538,60,West,35656,1029,13.67,7,42.28,279.27,0
4539,33,West,38967,504,5.99,9,149.59,274.48,1
4540,19,South,45764,591,0.8,5,95.63,255.42,0
4541,51,East,45873,456,2.75,5,85.55,471.94,0
4542,25,South,81030,314,5.37,6,51.51,467.28,0
4543,30,West,97807,1503,16.42,6,68.51,180.07,1
4544,59,East,31607,851,9.57,1,69.56,175.95,0
4545,25,North,49523,926,18.41,8,197.48,277.45,1
4546,47,South,78447,1337,15.89,3,172.01,47.8,0
4547,49,East,79757,1221,6.1,9,32.59,151.5,1
4548,53,North,99201,2675,16.98,8,134.86,115.43,0
4549,64,North,35462,765,2.78,9,73.5,111.69,0
4550,47,South,61795,2857,1.2,2,47.74,319.25,0
4551,18,South,99806,2128,12.37,4,149.95,192.18,0
4552,60,South,78465,2682,7.16,4,52.37,85.58,0
4553,56,North,91109,653,6.92,6,105.44,443.79,0
4554,34,North,80528,1672,13.9,3,137.47,437.07,1
4555,37,East,66230,427,17.08,3,124.26,431.23,0
4556,41,East,78242,1288,6.78,0,196.2,195.37,1
4557,67,North,95883,249,6.84,5,163.58,28.49,0
4558,39,South,31783,1155,10.91,3,161.61,53.37,0
4559,46,East,58390,756,13.24,9,90.45,138.02,1
4560,39,North,38417,2953,4.46,9,31.43,109.99,1
4561,61,North,47426,2036,18.3,4,154.85,436.99,0
4562,26,North,60750,392,13.26,8,199.95,493.18,0
4563,54,West,88188,2836,12.69,3,99,408.34,0
4564,27,West,40872,1056,18.13,0,197.54,364.92,0
4565,53,West,78086,1184,18.19,8,54.09,294.31,0
4566,54,East,96770,1712,3.14,4,80.41,384.95,0
4567,45,East,64720,515,3.33,9,59.02,473.52,0
4568,45,South,48079,2745,15.36,6,110.78,300.67,0
4569,59,East,47338,2154,19.16,2,165.49,77.31,0
4570,60,North,33291,1017,13.5,3,87.91,81.93,0
4571,38,East,79393,184,8.52,9,184.06,291.93,1
4572,41,West,99770,2921,13.83,8,122.62,166.73,0
4573,59,East,56720,1056,4.96,9,109.12,455.12,0
4574,57,South,43368,1521,19.96,0,163.8,305.82,1
4575,19,North,84313,2035,8.91,4,47.25,338.25,0
4576,25,East,77969,1894,18.67,7,161.54,2.91,0
4577,65,East,78838,1516,8.9,9,71.3,249.42,0
4578,44,West,38734,1170,18.6,6,77.74,215.58,0
4579,39,South,42197,1621,7.05,3,131.91,352.94,0
4580,54,West,98895,2753,15.33,6,183.33,191.32,1
4581,44,East,86831,1601,19.04,0,128.33,488.29,1
4582,46,West,88073,2573,13.1,5,140.32,335.1,0
4583,20,East,80302,2573,13.71,8,162.02,329.96,0
4584,61,East,45624,835,2.51,2,74.09,459.67,0
4585,30,East,97271,2938,9.75,3,170.63,497.6,0
4586,62,East,54315,2662,17.79,7,101.05,98.91,1
4587,27,West,47422,1252,5.2,4,59.86,405.27,0
4588,53,North,69137,1372,15.87,4,89.52,81.16,0
4589,26,North,78232,840,13.68,0,71.84,228.52,0
4590,44,West,62743,1962,4.85,5,68.88,50.09,0
4591,51,East,45636,230,6.01,1,78.04,311.69,1
4592,68,East,40108,1863,8.84,0,60.76,234.26,0
4593,18,South,66180,1812,2.94,5,143.51,314.35,0
4594,49,North,48883,422,18.31,4,128.6,338.98,0
4595,42,West,74400,922,14.92,4,140.24,309.72,0
4596,46,East,75999,642,7.62,8,88.43,147.01,0
4597,24,South,77951,2213,6.34,9,160.85,418.48,1
4598,66,South,37160,2865,13.95,9,52.03,275.84,0
4599,20,West,85262,1955,8.77,2,127.09,244.93,0
4600,37,North,49929,2178,4.97,0,76.83,493.53,1
4601,37,West,41123,984,8.89,7,119.69,141.75,0
4602,47,North,58357,290,17.49,4,85.02,264.02,0
4603,52,East,63556,514,1.84,4,164.39,341.16,0
4604,52,West,91934,1938,7.68,7,181.52,62.61,0
4605,66,East,60881,2894,19.27,7,156.24,177.12,0
4606,56,South,48409,1913,0.79,1,59.85,400.84,0
4607,44,East,85416,1860,17.87,2,76.73,118.38,0
4608,43,South,97982,1169,7.81,9,186.29,246.65,0
4609,31,North,60657,1821,4.2,9,104.33,315.32,0
4610,34,West,78951,474,0.79,0,190,335.58,0
4611,35,West,38752,657,1.88,2,96.72,364.16,0
4612,62,East,43440,1380,3.85,3,191.8,432.99,1
4613,69,South,74864,2044,1,6,187.38,196.43,1
4614,46,North,79691,1696,7.05,8,142.29,353.32,0
4615,37,North,52343,1228,1.38,4,31.5,366.09,1
4616,44,East,49673,1460,14,0,98.06,150.14,0
4617,35,West,89954,1424,16.47,1,184.91,484.08,1
4618,21,East,84698,1200,17.81,9,180.47,432.61,0
4619,18,West,56520,1634,11.21,1,61.86,144.93,0
4620,67,North,45784,1353,18.96,8,97.86,337.53,1
4621,18,South,68079,1802,0.61,9,172.04,358.9,1
4622,43,North,74220,2725,3.11,6,128.24,215.74,0
4623,62,South,50491,131,6.22,1,174.04,431.87,1
4624,37,North,78720,1731,15.89,0,170.52,345.11,0
4625,69,West,44718,157,17.77,4,184.27,329.08,0
4626,40,North,65597,1227,12.55,0,49.93,110.42,0
4627,27,West,91217,411,7.97,8,54.69,203.92,0
4628,28,South,56832,1852,13.48,2,44.08,216.96,1
4629,58,West,84818,2101,4.03,1,189,366.83,1
4630,58,East,42864,2837,9.43,5,110.78,309.2,0
4631,22,West,38177,1497,10.4,2,40.94,42.93,0
4632,18,North,76115,1882,2.54,4,84.66,153.85,0
4633,34,East,86210,2382,1.16,9,89.74,236.52,0
4634,39,West,81954,2790,15.13,7,167.63,368.37,0
4635,51,North,41844,1512,10.93,9,155.03,371.78,0
4636,62,North,43418,1531,6.98,1,147.2,245.27,0
4637,58,South,64854,901,9.03,4,33.72,58.47,1
4638,46,West,73950,338,19.18,7,184.82,146.45,0
4639,21,East,95227,1875,8.01,0,66.64,127.35,0
4640,22,East,42835,1418,2.52,9,136.94,390.51,1
4641,28,North,47533,211,9.54,9,40.51,89.99,0
4642,68,North,40223,2623,13.14,3,43.86,232.46,0
4643,38,West,40273,2451,0.74,4,31.63,335.36,0
4644,52,North,63519,1428,6.98,9,126.21,482.39,0
4645,29,East,54160,389,8.17,2,136.99,499.62,1
4646,43,West,78988,2355,9.54,1,38.58,476.46,0
4647,68,North,40348,1909,6.38,2,79.38,359.12,1
4648,36,East,97519,681,13.5,4,174.75,373.22,0
4649,62,North,44629,469,18.92,6,47.22,379.61,0
4650,24,East,79056,319,18.32,1,66.81,431.3,0
4651,64,North,41273,2949,13.46,6,102.15,475.89,1
4652,24,East,70416,2966,10.38,5,173.19,222.85,0
4653,43,South,37894,1996,16.6,6,73.32,208.26,0
4654,57,South,76073,448,16.8,6,199.51,230.23,0
4655,22,East,75693,2402,16.68,8,90.39,329.91,0
4656,38,North,81466,551,3.58,6,95.7,387.72,0
4657,31,East,54343,2289,1,5,50.76,435.27,0
4658,21,South,73095,188,19.67,9,145.63,228.11,1
4659,40,East,61174,970,19.21,7,71.39,181.69,1
4660,59,North,80801,1259,11.51,6,136.91,491.68,0
4661,37,East,99336,2142,19.86,5,67.94,115.94,0
4662,32,North,72926,1974,15.53,3,95.94,111,0
4663,67,South,68827,622,10.59,6,175.63,357.7,0
4664,69,North,74775,2807,8.09,7,155.61,89.83,0
4665,62,East,71201,1009,12.06,7,56.28,199.7,0
4666,46,North,59373,541,10.56,3,133.31,146.19,1
4667,25,West,57525,137,19.88,9,136.87,84.36,0
4668,58,West,60486,1980,10.06,8,45.4,289.85,0
4669,65,North,48640,309,16.8,2,109.19,186.76,1
4670,36,East,91455,2660,16.37,8,74.31,231.12,1
4671,65,North,66136,1700,1.89,2,109.41,97.93,0
4672,56,South,92425,1080,2.2,6,162.1,383.93,0
4673,63,East,86539,480,13.37,3,56.9,157.36,0
4674,45,East,54942,2975,5.55,4,50.96,171.36,0
4675,63,East,98363,1660,13.32,2,75.78,126.08,1
4676,44,North,88596,493,3.32,1,191.89,217.2,1
4677,21,South,65255,1173,8.24,7,157.13,231.79,1
4678,32,North,92129,495,2.5,6,33.31,264.83,0
4679,52,East,92286,1876,6,6,98.17,483.78,0
4680,54,East,46277,2179,2.22,7,73.76,452.35,0
4681,18,East,31643,644,19.43,0,138.48,304.7,0
4682,20,North,53729,2859,8.2,7,108.08,19.45,0
4683,64,South,51818,1184,18.07,9,193.96,306.13,0
4684,41,South,95555,652,19.44,4,67.23,44.83,0
4685,44,North,83629,1564,18.24,7,129.94,355.17,0
4686,57,South,85438,1253,9.37,8,149.04,195.04,0
4687,53,West,39457,1477,15.69,1,170.35,418.85,0
4688,51,West,89629,2345,3.5,2,99.19,471.26,0
4689,46,East,63922,2946,2.35,5,146.78,208.56,0
4690,41,South,39820,1786,17.6,8,81.54,230.28,0
4691,41,North,62750,1839,1.11,9,104.03,295.07,1
4692,59,West,67790,793,19.46,9,182.26,98.57,0
4693,21,North,64421,2294,13.61,7,191.48,463.67,1
4694,20,West,98038,1839,8.68,5,152.2,216.5,1
4695,51,South,92325,597,3.26,4,93.64,83.41,0
4696,66,South,55600,2195,14.6,2,169.41,381.37,0
4697,40,West,59394,2917,11.48,3,34.4,109.58,0
4698,69,North,66171,2798,14.37,6,47.47,71.76,0
4699,40,East,91526,1295,8.65,6,142.43,281.44,0
4700,62,East,43149,712,1.79,2,79.51,335.75,1
4701,22,North,60394,2846,6.64,3,191.74,284.78,0
4702,48,South,44396,1438,6.64,2,104.13,328.26,1
4703,58,East,53324,475,0.67,1,102.99,57.76,1
4704,23,East,77198,905,0.69,5,145.27,238.01,0
4705,54,North,61016,1020,6.95,6,160.49,178.51,0
4706,27,West,33194,974,14.69,3,110.84,486.68,0
4707,57,North,62398,2957,12.67,4,66.38,24.81,0
4708,24,North,34789,1543,5.16,7,161.46,149.15,0
4709,56,North,94967,1519,12.25,8,84.46,470.93,1
4710,55,North,91134,1645,13.12,6,59.77,491.75,0
4711,38,North,54977,1310,10.69,9,137.38,412.45,0
4712,37,West,30129,1105,10.67,0,45.38,38,1
4713,20,South,89683,2180,7.71,2,195.13,280.68,0
4714,68,North,75331,2216,2.91,4,137.51,200.06,0
4715,39,North,64626,691,8.02,2,197.6,403.23,0
4716,64,East,78503,1314,7.23,0,87.61,27.51,0
4717,21,West,57549,2248,12.04,1,195.1,98.56,1
4718,45,North,42342,1608,17.2,7,54.75,244.6,1
4719,29,North,66417,1408,7.82,6,36.92,78.82,0
4720,55,North,82249,1013,14.34,9,35.61,346.36,0
4721,68,North,82664,2880,16.33,2,109.03,410.38,0
4722,53,North,38833,489,4.63,3,44.11,352.26,0
4723,64,South,90658,259,18.08,2,117.07,220.14,0
4724,58,North,59473,991,1.87,3,85.68,439.19,0
4725,22,East,30737,1170,18.08,7,87.06,68.84,0
4726,30,North,76647,1569,3.69,8,138.05,130.17,1
4727,40,West,94054,795,7.07,6,57.73,244.77,0
4728,67,West,31299,857,12.3,8,160.31,30.67,0
4729,47,East,93281,2670,18.16,8,128.95,47.84,1
4730,54,South,95875,2879,5.49,6,185.54,198.72,0
4731,42,South,62920,2302,15.39,6,92.02,471.94,0
4732,65,South,84836,438,14.35,7,197.06,454.21,0
4733,44,East,72381,2076,3.61,9,127.89,232.99,1
4734,68,South,86298,894,9.85,2,195.48,71.08,0
4735,31,West,54509,1822,9.89,7,34.6,89.05,0
4736,65,West,72095,1697,6.44,0,153.76,188.77,0
